Ddate,Market,Product,Sales,Profit,Expenses
1/1/15,East,Lemon,229,46,62
3/1/14,West,Chamomile,91,23,27
1/1/15,West,Mint,144,57,36
8/1/15,East,Lemon,112,30,50
5/1/14,West,Decaf Irish Cream,114,29,35
12/1/14,West,Decaf Irish Cream,123,35,47
2/1/15,South,Decaf Irish Cream,97,-5,37
10/1/15,Central,Lemon,665,205,99
10/1/14,Central,Darjeeling,256,85,46
2/1/14,West,Lemon,283,89,101
8/1/14,West,Lemon,144,33,53
5/1/15,South,Caffe Mocha,203,45,55
5/1/15,Central,Decaf Irish Cream,173,67,54
8/1/14,West,Decaf Irish Cream,93,10,18
10/1/15,East,Decaf Irish Cream,216,51,64
12/1/14,Central,Darjeeling,196,44,38
10/1/15,Central,Chamomile,640,216,109
8/1/15,Central,Decaf Irish Cream,181,63,44
8/1/14,Central,Decaf Irish Cream,257,107,50
2/1/15,West,Decaf Irish Cream,106,31,24
5/1/14,West,Decaf Espresso,260,65,57
8/1/14,West,Decaf Espresso,81,8,17
2/1/14,West,Decaf Irish Cream,51,15,26
12/1/14,South,Lemon,119,14,41
12/1/15,West,Caffe Mocha,302,121,60
7/1/14,Central,Decaf Irish Cream,103,18,43
10/1/14,South,Caffe Latte,165,73,46
10/1/14,South,Chamomile,98,9,42
11/1/14,West,Decaf Irish Cream,161,37,61
3/1/15,East,Decaf Espresso,239,87,56
4/1/14,Central,Decaf Irish Cream,57,9,34
8/1/15,Central,Decaf Irish Cream,48,11,18
5/1/15,West,Caffe Mocha,496,297,87
2/1/14,West,Caffe Latte,51,8,21
11/1/14,East,Decaf Espresso,30,17,18
2/1/14,Central,Darjeeling,138,67,38
3/1/15,Central,Caffe Mocha,620,173,123
10/1/14,Central,Darjeeling,304,193,42
2/1/14,West,Decaf Irish Cream,118,29,45
8/1/15,East,Chamomile,72,13,24
7/1/15,West,Darjeeling,76,32,16
8/1/14,Central,Decaf Irish Cream,250,48,49
4/1/14,East,Darjeeling,120,25,41
6/1/15,Central,Lemon,291,132,51
5/1/14,East,Mint,153,24,43
2/1/14,Central,Chamomile,285,141,37
10/1/15,West,Decaf Espresso,288,115,100
12/1/14,West,Caffe Mocha,181,41,51
7/1/14,Central,Darjeeling,98,15,55
4/1/14,South,Caffe Mocha,176,14,56
5/1/14,East,Darjeeling,93,28,26
10/1/15,South,Caffe Mocha,597,226,121
2/1/14,East,Chamomile,61,10,29
10/1/14,West,Decaf Irish Cream,522,167,63
2/1/14,West,Chamomile,209,87,43
5/1/14,South,Lemon,130,19,48
9/1/15,South,Caffe Mocha,96,33,28
10/1/15,Central,Caffe Mocha,327,175,87
10/1/14,South,Caffe Latte,268,81,66
2/1/14,East,Darjeeling,69,43,30
9/1/15,West,Decaf Espresso,96,31,18
5/1/15,West,Decaf Irish Cream,100,16,42
5/1/14,West,Decaf Espresso,261,137,57
1/1/15,West,Caffe Mocha,403,121,90
8/1/14,South,Caffe Mocha,67,21,30
8/1/15,Central,Decaf Espresso,88,38,32
5/1/15,South,Lemon,77,32,20
2/1/14,East,Lemon,286,121,86
3/1/14,Central,Lemon,272,112,53
3/1/14,East,Darjeeling,46,5,27
10/1/14,West,Darjeeling,207,47,50
7/1/14,West,Chamomile,696,262,151
8/1/14,East,Darjeeling,55,10,20
5/1/14,West,Decaf Irish Cream,74,0,48
10/1/15,South,Caffe Mocha,323,127,110
2/1/14,West,Decaf Irish Cream,62,28,25
9/1/15,West,Caffe Mocha,146,47,42
4/1/14,South,Lemon,188,108,49
12/1/15,East,Darjeeling,78,32,21
1/1/14,East,Decaf Irish Cream,288,112,55
9/1/14,West,Caffe Mocha,116,19,113
2/1/14,Central,Mint,177,70,31
12/1/14,West,Decaf Irish Cream,97,-5,68
10/1/15,West,Darjeeling,602,143,116
2/1/15,East,Darjeeling,126,36,40
3/1/15,Central,Decaf Irish Cream,321,154,41
3/1/14,West,Decaf Irish Cream,107,40,49
9/1/15,Central,Chamomile,572,191,100
10/1/14,West,Darjeeling,167,86,53
11/1/14,East,Darjeeling,91,22,32
10/1/14,Central,Lemon,102,26,25
1/1/14,Central,Mint,214,120,45
5/1/15,West,Darjeeling,493,155,98
8/1/15,East,Lemon,83,12,25
12/1/15,West,Chamomile,554,164,59
11/1/15,Central,Decaf Irish Cream,314,146,101
9/1/15,East,Lemon,143,42,35
2/1/14,West,Decaf Espresso,61,41,24
8/1/14,West,Decaf Irish Cream,152,28,41
12/1/14,South,Caffe Mocha,62,45,19
10/1/14,East,Decaf Irish Cream,167,26,65
9/1/15,Central,Decaf Irish Cream,152,44,38
1/1/14,Central,Decaf Irish Cream,260,74,101
1/1/14,South,Decaf Irish Cream,101,-5,43
8/1/15,South,Decaf Irish Cream,94,20,19
5/1/15,East,Lemon,205,149,47
10/1/14,Central,Darjeeling,97,-4,45
3/1/14,East,Mint,102,34,44
5/1/14,Central,Decaf Irish Cream,122,22,49
10/1/14,West,Darjeeling,293,119,43
5/1/15,Central,Caffe Mocha,52,39,14
8/1/14,West,Caffe Latte,80,15,43
2/1/14,East,Amaretto,200,46,119
1/1/14,Central,Decaf Irish Cream,246,139,39
9/1/15,West,Darjeeling,129,31,25
10/1/14,East,Decaf Espresso,302,79,57
10/1/15,East,Lemon,259,107,56
9/1/15,East,Caffe Mocha,243,107,55
1/1/15,West,Caffe Mocha,143,9,71
1/1/15,South,Caffe Mocha,313,146,130
2/1/14,East,Chamomile,64,12,25
3/1/14,South,Decaf Irish Cream,168,7,55
5/1/15,Central,Decaf Irish Cream,115,43,22
3/1/14,South,Decaf Irish Cream,152,76,33
2/1/14,East,Mint,213,80,49
7/1/15,West,Decaf Espresso,107,48,19
5/1/15,West,Decaf Irish Cream,107,47,40
7/1/14,West,Caffe Mocha,145,24,50
2/1/15,West,Darjeeling,296,111,49
5/1/15,Central,Decaf Irish Cream,37,29,22
3/1/14,Central,Caffe Mocha,181,44,48
10/1/15,Central,Chamomile,574,161,130
11/1/14,South,Caffe Mocha,124,24,49
10/1/14,West,Decaf Irish Cream,78,3,26
10/1/14,Central,Darjeeling,169,73,36
5/1/14,South,Lemon,89,-2,45
9/1/15,South,Caffe Mocha,222,99,46
3/1/15,West,Darjeeling,235,81,38
9/1/15,West,Caffe Latte,77,40,40
8/1/14,West,Caffe Mocha,299,123,66
4/1/14,South,Caffe Mocha,112,25,33
2/1/14,South,Caffe Mocha,146,35,44
8/1/14,South,Caffe Mocha,59,17,18
8/1/14,South,Decaf Irish Cream,334,100,66
6/1/14,Central,Decaf Irish Cream,111,-21,47
10/1/14,West,Decaf Irish Cream,125,6,68
3/1/14,East,Decaf Espresso,116,43,57
2/1/14,West,Darjeeling,184,73,38
8/1/14,East,Decaf Espresso,238,2,68
7/1/14,East,Decaf Irish Cream,226,67,64
10/1/15,Central,Colombian,520,199,107
2/1/14,West,Darjeeling,50,-14,40
2/1/14,Central,Chamomile,225,97,43
7/1/14,South,Chamomile,69,16,17
8/1/14,East,Caffe Mocha,650,279,159
5/1/15,Central,Decaf Irish Cream,190,59,40
10/1/14,Central,Darjeeling,286,154,38
5/1/14,East,Darjeeling,145,45,42
4/1/14,West,Darjeeling,125,22,50
8/1/14,East,Darjeeling,60,16,19
8/1/14,West,Lemon,88,37,42
6/1/14,West,Decaf Irish Cream,77,8,39
1/1/15,East,Darjeeling,121,59,25
9/1/15,East,Decaf Irish Cream,250,53,49
4/1/14,West,Darjeeling,58,-438,45
5/1/15,South,Lemon,82,40,21
2/1/14,East,Decaf Irish Cream,214,8,102
8/1/15,West,Mint,375,162,51
2/1/15,West,Decaf Irish Cream,75,3,21
7/1/15,East,Decaf Espresso,54,25,16
12/1/14,East,Lemon,74,-3,49
8/1/14,East,Lemon,129,12,53
10/1/15,Central,Decaf Irish Cream,313,163,43
12/1/15,South,Chamomile,131,48,28
5/1/15,West,Decaf Irish Cream,69,36,23
8/1/14,Central,Chamomile,329,220,138
8/1/14,Central,Chamomile,332,191,139
2/1/15,West,Darjeeling,411,139,73
7/1/14,West,Caffe Mocha,133,10,62
2/1/14,Central,Decaf Irish Cream,281,96,83
10/1/14,East,Darjeeling,42,-11,19
6/1/15,Central,Lemon,582,175,52
12/1/14,South,Decaf Irish Cream,79,16,18
10/1/14,South,Decaf Irish Cream,348,62,71
5/1/15,Central,Decaf Irish Cream,267,52,62
1/1/14,East,Decaf Irish Cream,281,289,92
4/1/14,West,Darjeeling,126,2,40
8/1/15,West,Darjeeling,269,106,55
10/1/14,Central,Decaf Espresso,171,3,62
5/1/15,South,Caffe Mocha,80,48,37
5/1/15,Central,Decaf Irish Cream,116,30,17
6/1/14,West,Decaf Irish Cream,50,-13,44
2/1/14,West,Caffe Latte,51,25,19
11/1/14,West,Decaf Espresso,279,112,56
12/1/14,East,Darjeeling,75,14,18
8/1/14,Central,Decaf Irish Cream,161,117,55
12/1/14,West,Decaf Irish Cream,124,10,152
2/1/14,West,Chamomile,50,33,20
5/1/14,West,Caffe Latte,106,12,18
10/1/15,West,Chamomile,358,155,88
5/1/14,East,Decaf Espresso,216,67,52
2/1/14,Central,Decaf Irish Cream,127,30,44
7/1/14,West,Decaf Irish Cream,193,35,74
10/1/15,East,Decaf Espresso,218,105,76
6/1/14,West,Decaf Irish Cream,111,42,61
2/1/14,Central,Lemon,183,85,37
2/1/14,Central,Lemon,447,123,101
7/1/14,West,Lemon,288,109,144
7/1/15,East,Decaf Irish Cream,573,724,119
5/1/15,Central,Decaf Irish Cream,54,19,37
4/1/14,West,Lemon,117,35,50
5/1/14,Central,Darjeeling,191,76,42
10/1/15,East,Lemon,343,129,65
7/1/15,West,Decaf Irish Cream,142,-113,84
1/1/15,South,Caffe Mocha,167,71,37
1/1/15,West,Lemon,374,141,56
2/1/14,Central,Decaf Irish Cream,267,68,57
5/1/14,West,Decaf Irish Cream,108,25,35
4/1/15,Central,Decaf Espresso,111,36,36
2/1/14,East,Amaretto,173,-2,91
12/1/14,East,Chamomile,208,36,45
3/1/15,Central,Decaf Irish Cream,145,39,40
2/1/14,East,Amaretto,281,121,63
1/1/14,Central,Decaf Irish Cream,185,33,53
12/1/14,Central,Decaf Irish Cream,104,19,34
5/1/15,Central,Decaf Irish Cream,112,38,31
9/1/15,West,Amaretto,238,44,64
10/1/14,West,Lemon,70,15,21
2/1/15,South,Decaf Irish Cream,197,87,62
11/1/15,South,Decaf Irish Cream,90,17,25
1/1/14,Central,Decaf Irish Cream,181,75,31
2/1/15,South,Caffe Mocha,169,0,86
11/1/14,South,Decaf Irish Cream,147,50,56
4/1/15,East,Decaf Espresso,103,57,21
10/1/15,South,Decaf Espresso,310,119,51
4/1/14,South,Decaf Irish Cream,108,24,33
5/1/14,East,Decaf Espresso,94,18,46
10/1/14,Central,Decaf Irish Cream,194,112,43
6/1/15,South,Decaf Irish Cream,516,160,86
2/1/14,Central,Chamomile,260,105,97
9/1/15,West,Chamomile,91,37,19
5/1/15,West,Lemon,119,50,39
4/1/14,West,Decaf Espresso,96,32,26
1/1/15,Central,Chamomile,258,116,116
9/1/15,West,Chamomile,257,127,48
11/1/14,East,Chamomile,89,19,20
4/1/14,East,Chamomile,87,-4,30
10/1/14,South,Chamomile,99,6,25
10/1/14,South,Decaf Irish Cream,193,130,49
10/1/15,East,Regular Espresso,351,114,119
1/1/14,East,Darjeeling,83,20,25
1/1/15,West,Mint,127,54,42
12/1/14,West,Decaf Irish Cream,132,9,50
4/1/14,West,Darjeeling,129,38,57
3/1/15,West,Chamomile,235,83,89
4/1/14,West,Decaf Irish Cream,115,10,104
1/1/14,West,Lemon,262,59,60
10/1/15,South,Chamomile,598,308,138
1/1/14,Central,Caffe Mocha,182,59,39
10/1/14,South,Decaf Irish Cream,271,111,59
12/1/14,East,Decaf Espresso,116,8,140
8/1/15,South,Decaf Irish Cream,70,33,17
2/1/14,East,Decaf Irish Cream,252,178,113
1/1/15,West,Amaretto,222,13,68
7/1/14,West,Decaf Irish Cream,198,23,71
7/1/14,West,Chamomile,334,152,63
4/1/14,West,Amaretto,109,28,48
5/1/14,West,Decaf Irish Cream,121,14,35
7/1/14,West,Lemon,576,253,133
3/1/15,Central,Decaf Irish Cream,202,76,33
10/1/15,West,Darjeeling,564,157,113
8/1/14,West,Decaf Irish Cream,307,34,143
10/1/15,South,Caffe Mocha,317,142,67
10/1/15,South,Decaf Irish Cream,303,105,99
2/1/14,East,Lemon,107,-10,44
7/1/15,West,Caffe Mocha,61,31,15
7/1/15,South,Lemon,65,23,36
1/1/14,Central,Darjeeling,135,27,43
4/1/15,East,Decaf Irish Cream,578,264,128
8/1/14,East,Darjeeling,65,21,20
8/1/15,Central,Decaf Irish Cream,64,21,18
12/1/14,Central,Darjeeling,71,24,40
2/1/14,West,Caffe Mocha,113,37,35
1/1/14,Central,Lemon,272,67,62
10/1/14,Central,Decaf Irish Cream,295,123,42
5/1/14,West,Decaf Irish Cream,132,29,54
1/1/15,East,Decaf Irish Cream,507,300,41
1/1/15,Central,Chamomile,156,53,43
2/1/15,East,Decaf Irish Cream,240,112,99
8/1/14,West,Decaf Irish Cream,130,-192,50
1/1/14,East,Darjeeling,87,24,25
2/1/14,West,Darjeeling,108,47,48
2/1/14,East,Decaf Irish Cream,231,82,53
8/1/14,Central,Chamomile,63,1,17
6/1/15,West,Chamomile,498,200,94
8/1/14,West,Decaf Irish Cream,131,18,46
7/1/14,Central,Decaf Irish Cream,79,14,36
9/1/14,West,Decaf Irish Cream,158,4,62
12/1/14,Central,Caffe Mocha,531,147,113
12/1/15,East,Decaf Espresso,213,63,59
2/1/14,West,Decaf Irish Cream,111,9,53
10/1/14,Central,Decaf Irish Cream,271,104,65
3/1/14,West,Decaf Irish Cream,265,78,63
10/1/15,West,Chamomile,565,205,91
12/1/14,East,Decaf Espresso,108,15,19
10/1/14,West,Decaf Espresso,198,69,55
8/1/14,East,Decaf Irish Cream,784,330,148
5/1/14,West,Decaf Irish Cream,199,37,58
12/1/14,West,Chamomile,175,72,47
1/1/14,East,Decaf Espresso,125,25,55
10/1/15,East,Decaf Irish Cream,357,154,129
5/1/15,Central,Earl Grey,305,168,36
8/1/15,Central,Darjeeling,597,216,129
2/1/15,Central,Decaf Irish Cream,225,151,49
10/1/14,Central,Lemon,49,-1,20
1/1/14,East,Darjeeling,147,16,40
10/1/15,West,Darjeeling,614,176,118
9/1/15,East,Decaf Irish Cream,241,106,55
3/1/15,Central,Decaf Irish Cream,238,106,54
11/1/15,South,Caffe Latte,91,-13,22
11/1/14,West,Darjeeling,131,27,39
5/1/14,South,Decaf Irish Cream,144,37,47
8/1/14,South,Decaf Espresso,66,16,16
12/1/15,Central,Lemon,582,148,126
1/1/15,Central,Lemon,425,171,112
4/1/14,Central,Darjeeling,206,85,37
1/1/14,Central,Decaf Irish Cream,135,49,57
10/1/15,Central,Lemon,598,235,91
1/1/14,Central,Decaf Irish Cream,201,72,39
8/1/14,Central,Lemon,132,25,32
10/1/14,East,Lemon,272,86,62
10/1/15,East,Decaf Irish Cream,334,131,56
2/1/15,Central,Darjeeling,96,10,48
12/1/14,Central,Decaf Irish Cream,112,30,43
12/1/14,West,Decaf Irish Cream,114,-6,71
2/1/15,West,Decaf Irish Cream,199,92,43
5/1/15,Central,Caffe Mocha,561,285,117
12/1/14,Central,Decaf Irish Cream,74,27,40
9/1/14,East,Caffe Mocha,139,-11,84
7/1/15,West,Chamomile,589,254,137
2/1/15,Central,Decaf Irish Cream,222,93,34
12/1/15,East,Darjeeling,87,40,25
2/1/15,South,Caffe Mocha,143,45,38
7/1/15,West,Darjeeling,489,174,87
9/1/15,West,Decaf Espresso,65,29,16
9/1/14,South,Caffe Mocha,143,1,53
10/1/14,South,Chamomile,87,3,44
1/1/14,East,Decaf Irish Cream,257,81,103
5/1/15,South,Decaf Irish Cream,97,45,29
10/1/14,East,Decaf Espresso,89,19,39
11/1/15,Central,Colombian,532,276,94
3/1/15,East,Decaf Irish Cream,599,394,96
1/1/14,East,Decaf Espresso,104,36,22
8/1/14,West,Decaf Irish Cream,218,56,51
2/1/15,East,Decaf Irish Cream,308,90,81
11/1/14,West,Decaf Irish Cream,165,29,42
2/1/14,South,Caffe Mocha,103,4,43
5/1/15,South,Caffe Mocha,446,162,85
9/1/14,East,Lemon,129,22,45
5/1/15,West,Decaf Irish Cream,164,42,69
6/1/14,West,Decaf Irish Cream,114,-15,38
8/1/15,Central,Darjeeling,595,223,114
12/1/14,West,Decaf Irish Cream,165,15,52
1/1/15,West,Chamomile,497,137,91
3/1/15,East,Decaf Espresso,209,55,55
2/1/15,South,Caffe Mocha,222,95,79
12/1/15,West,Chamomile,313,177,56
12/1/14,West,Decaf Irish Cream,102,9,25
10/1/14,South,Caffe Mocha,204,12,130
11/1/14,East,Darjeeling,95,30,43
2/1/14,East,Lemon,204,47,65
8/1/14,West,Decaf Irish Cream,221,33,150
11/1/14,East,Darjeeling,69,24,18
2/1/14,West,Darjeeling,119,-45,48
7/1/15,Central,Caffe Mocha,61,24,19
10/1/14,West,Darjeeling,291,84,45
2/1/14,Central,Darjeeling,206,92,78
3/1/15,East,Decaf Irish Cream,210,18,101
9/1/15,West,Decaf Espresso,139,49,31
1/1/15,West,Darjeeling,152,-7,49
12/1/14,Central,Caffe Mocha,295,108,62
7/1/14,West,Chamomile,130,34,53
10/1/14,East,Decaf Espresso,83,12,16
6/1/14,West,Lemon,271,138,69
1/1/14,East,Decaf Irish Cream,151,-7,100
12/1/14,South,Decaf Espresso,242,79,60
5/1/14,West,Decaf Irish Cream,142,46,46
3/1/15,West,Chamomile,609,215,126
2/1/14,East,Mint,166,17,58
8/1/15,Central,Lemon,39,7,13
5/1/15,West,Lemon,114,50,20
12/1/14,West,Decaf Irish Cream,117,11,48
2/1/14,Central,Chamomile,190,63,43
3/1/15,Central,Decaf Irish Cream,315,152,46
3/1/15,Central,Decaf Irish Cream,240,30,59
2/1/14,South,Caffe Mocha,250,94,82
8/1/14,West,Caffe Mocha,342,106,68
1/1/15,Central,Decaf Irish Cream,158,46,41
8/1/15,Central,Decaf Irish Cream,90,33,38
11/1/15,East,Darjeeling,113,2,26
6/1/15,East,Colombian,524,210,103
10/1/15,West,Darjeeling,650,220,96
8/1/14,East,Darjeeling,72,9,18
2/1/14,West,Lemon,118,33,47
4/1/14,South,Chamomile,129,38,38
9/1/15,East,Decaf Irish Cream,247,115,55
10/1/14,West,Decaf Espresso,216,92,41
8/1/15,Central,Decaf Espresso,49,34,16
3/1/14,West,Darjeeling,100,19,39
1/1/14,Central,Lemon,128,-3,66
10/1/14,Central,Chamomile,98,2,45
8/1/14,Central,Chamomile,326,113,70
7/1/14,West,Decaf Espresso,212,66,73
10/1/14,West,Darjeeling,90,-6,42
2/1/14,Central,Decaf Irish Cream,142,64,84
1/1/15,Central,Decaf Irish Cream,196,103,49
10/1/15,Central,Darjeeling,271,101,90
7/1/14,East,Darjeeling,73,18,22
4/1/14,Central,Lemon,262,114,39
8/1/15,South,Decaf Irish Cream,99,36,39
2/1/14,East,Decaf Espresso,140,15,28
5/1/15,West,Decaf Irish Cream,178,33,55
11/1/14,Central,Decaf Irish Cream,252,133,58
11/1/15,Central,Caffe Mocha,547,221,117
9/1/15,South,Lemon,100,37,41
12/1/14,Central,Lemon,218,45,39
7/1/15,Central,Decaf Irish Cream,110,27,35
3/1/15,South,Decaf Irish Cream,302,102,117
10/1/14,East,Decaf Irish Cream,271,104,65
11/1/15,Central,Chamomile,449,141,88
8/1/14,West,Chamomile,405,20,107
12/1/14,Central,Caffe Mocha,141,40,45
4/1/14,West,Decaf Irish Cream,140,29,42
4/1/15,West,Caffe Mocha,115,7,49
1/1/15,Central,Lemon,233,98,39
1/1/15,West,Chamomile,263,91,57
4/1/14,West,Decaf Espresso,73,22,17
10/1/15,East,Amaretto,313,171,42
3/1/14,South,Decaf Espresso,186,96,45
2/1/14,East,Mint,131,8,49
10/1/15,East,Lemon,666,259,111
12/1/14,Central,Decaf Irish Cream,93,2,15
5/1/15,South,Lemon,74,24,21
12/1/14,East,Darjeeling,80,22,17
8/1/14,South,Caffe Mocha,83,48,40
12/1/14,East,Darjeeling,48,7,21
10/1/14,East,Decaf Espresso,200,88,55
10/1/15,Central,Lemon,37,22,19
5/1/14,East,Decaf Espresso,51,47,22
7/1/14,West,Decaf Espresso,330,95,71
1/1/15,South,Caffe Mocha,252,120,91
10/1/14,South,Decaf Irish Cream,208,85,59
4/1/14,West,Chamomile,119,23,36
8/1/15,Central,Lemon,45,34,27
9/1/15,West,Caffe Latte,130,46,35
8/1/15,East,Darjeeling,81,30,18
1/1/15,Central,Chamomile,162,54,40
1/1/15,West,Decaf Irish Cream,99,51,45
5/1/15,West,Decaf Irish Cream,130,33,48
8/1/14,South,Caffe Latte,60,12,18
8/1/15,Central,Decaf Irish Cream,54,12,13
4/1/14,West,Caffe Mocha,271,22,125
12/1/14,East,Caffe Mocha,71,-10,72
8/1/15,East,Darjeeling,78,-4,20
9/1/15,South,Decaf Espresso,148,35,39
1/1/15,South,Caffe Mocha,130,23,23
1/1/14,South,Lemon,136,-4,69
5/1/14,West,Decaf Irish Cream,97,30,57
8/1/14,West,Lemon,137,16,48
11/1/14,West,Decaf Irish Cream,71,15,21
5/1/14,Central,Decaf Irish Cream,180,29,57
7/1/14,West,Darjeeling,599,227,96
1/1/15,East,Decaf Irish Cream,323,81,58
4/1/14,West,Darjeeling,75,-3,44
2/1/14,West,Darjeeling,170,2,46
6/1/15,West,Darjeeling,540,192,125
4/1/14,West,Darjeeling,114,55,42
5/1/15,West,Lemon,107,33,24
2/1/14,East,Darjeeling,57,35,27
2/1/15,West,Darjeeling,313,114,47
6/1/15,Central,Chamomile,489,201,106
3/1/15,Central,Mint,244,145,42
12/1/14,West,Decaf Irish Cream,115,0,51
8/1/15,Central,Decaf Irish Cream,49,4,18
2/1/15,Central,Lemon,147,47,43
1/1/14,Central,Decaf Irish Cream,190,-21,61
2/1/14,South,Lemon,182,70,38
5/1/15,West,Decaf Irish Cream,160,37,60
2/1/14,East,Chamomile,73,19,25
2/1/15,South,Lemon,90,-1,26
4/1/14,Central,Decaf Irish Cream,153,42,36
10/1/15,East,Lemon,336,142,123
4/1/14,Central,Decaf Irish Cream,110,19,38
10/1/14,East,Chamomile,89,14,19
3/1/15,Central,Decaf Irish Cream,201,104,37
5/1/14,East,Darjeeling,125,19,39
12/1/14,Central,Decaf Espresso,227,130,46
11/1/15,Central,Decaf Irish Cream,560,195,113
1/1/14,East,Decaf Irish Cream,197,27,57
5/1/15,South,Decaf Irish Cream,66,31,19
9/1/15,Central,Caffe Mocha,343,122,54
12/1/14,West,Caffe Mocha,190,18,141
10/1/14,West,Darjeeling,293,97,66
8/1/15,Central,Decaf Irish Cream,33,9,16
5/1/14,South,Decaf Irish Cream,192,40,49
4/1/15,West,Decaf Espresso,74,47,14
5/1/14,East,Decaf Irish Cream,147,36,54
2/1/14,West,Caffe Mocha,109,24,23
5/1/15,West,Decaf Irish Cream,162,36,44
12/1/15,Central,Chamomile,73,30,32
2/1/15,Central,Decaf Irish Cream,303,119,68
3/1/14,East,Decaf Espresso,204,66,49
5/1/15,Central,Decaf Irish Cream,185,53,42
2/1/14,West,Darjeeling,239,86,36
10/1/14,West,Darjeeling,176,61,59
2/1/14,West,Decaf Irish Cream,105,32,48
7/1/15,South,Caffe Latte,59,18,16
5/1/15,South,Colombian,514,238,83
5/1/15,West,Caffe Mocha,28,43,20
12/1/14,Central,Decaf Irish Cream,57,12,17
3/1/15,East,Decaf Irish Cream,311,305,112
5/1/14,Central,Decaf Irish Cream,91,26,46
4/1/14,Central,Lemon,116,64,28
1/1/14,West,Darjeeling,209,77,44
10/1/14,West,Decaf Irish Cream,176,46,66
9/1/14,South,Lemon,94,6,33
3/1/14,South,Decaf Irish Cream,143,16,59
12/1/15,West,Decaf Espresso,342,144,63
4/1/14,West,Caffe Mocha,110,23,44
11/1/14,Central,Caffe Mocha,262,130,60
8/1/15,West,Darjeeling,56,25,27
3/1/14,Central,Darjeeling,177,105,37
8/1/14,West,Decaf Irish Cream,125,44,49
6/1/15,East,Mint,238,151,51
5/1/15,West,Decaf Irish Cream,208,47,67
1/1/14,Central,Decaf Irish Cream,131,7,52
3/1/14,South,Caffe Mocha,199,3,58
10/1/14,Central,Caffe Mocha,42,0,11
8/1/15,West,Chamomile,88,48,28
5/1/14,East,Darjeeling,264,93,62
8/1/15,East,Chamomile,59,6,32
8/1/15,Central,Chamomile,62,28,31
2/1/14,Central,Darjeeling,140,74,81
4/1/14,Central,Decaf Irish Cream,107,16,34
4/1/14,West,Decaf Irish Cream,180,26,52
9/1/14,East,Decaf Irish Cream,259,278,112
2/1/14,South,Caffe Mocha,196,62,83
8/1/14,West,Darjeeling,46,-430,43
3/1/14,Central,Chamomile,98,33,29
3/1/15,Central,Decaf Irish Cream,166,43,44
1/1/15,West,Decaf Irish Cream,126,40,57
5/1/14,Central,Amaretto,94,17,36
10/1/14,East,Mint,270,84,42
4/1/14,South,Caffe Mocha,85,-11,30
1/1/15,East,Decaf Espresso,90,55,25
1/1/14,East,Darjeeling,119,32,26
11/1/14,West,Decaf Espresso,104,15,20
2/1/14,West,Decaf Espresso,49,23,21
1/1/15,Central,Decaf Irish Cream,193,34,53
5/1/15,South,Lemon,56,33,18
8/1/15,Central,Caffe Mocha,79,38,21
6/1/15,Central,Decaf Espresso,144,22,36
2/1/14,West,Decaf Irish Cream,196,14,57
2/1/14,East,Darjeeling,52,13,23
8/1/14,Central,Decaf Irish Cream,132,16,42
4/1/14,East,Darjeeling,72,14,35
5/1/15,South,Decaf Irish Cream,108,54,22
8/1/15,South,Chamomile,94,36,23
9/1/15,West,Decaf Espresso,82,34,42
12/1/14,Central,Decaf Irish Cream,75,21,33
2/1/14,West,Decaf Irish Cream,126,38,46
2/1/14,East,Amaretto,278,177,129
10/1/14,East,Decaf Irish Cream,178,41,51
5/1/14,West,Decaf Irish Cream,133,34,34
1/1/15,West,Decaf Espresso,447,234,88
4/1/15,South,Caffe Mocha,592,202,132
10/1/14,Central,Darjeeling,135,59,43
8/1/14,West,Lemon,76,6,42
6/1/15,South,Caffe Mocha,500,276,89
11/1/14,East,Darjeeling,83,30,24
6/1/15,East,Mint,117,29,50
9/1/15,East,Caffe Mocha,242,105,51
2/1/14,West,Decaf Espresso,59,29,21
6/1/14,East,Darjeeling,52,24,18
2/1/14,Central,Darjeeling,112,23,26
9/1/15,West,Chamomile,338,116,37
8/1/14,East,Chamomile,112,8,39
7/1/14,West,Decaf Espresso,140,75,38
10/1/14,East,Mint,104,12,43
8/1/14,West,Decaf Espresso,48,13,14
7/1/14,Central,Decaf Irish Cream,317,97,46
12/1/14,West,Mint,126,-116,45
3/1/14,West,Darjeeling,136,46,39
10/1/14,East,Darjeeling,65,60,37
5/1/15,Central,Caffe Mocha,281,117,62
5/1/15,South,Chamomile,63,37,19
1/1/14,East,Decaf Espresso,136,36,27
5/1/15,West,Lemon,547,247,106
2/1/14,Central,Decaf Irish Cream,188,91,58
8/1/15,East,Darjeeling,56,11,23
11/1/14,West,Decaf Irish Cream,280,114,59
7/1/14,West,Decaf Espresso,43,7,14
2/1/14,Central,Lemon,203,98,39
3/1/14,South,Decaf Espresso,191,94,50
8/1/14,Central,Mint,333,112,47
1/1/14,South,Decaf Irish Cream,78,-8,42
8/1/14,West,Decaf Irish Cream,134,32,65
8/1/14,East,Decaf Irish Cream,283,38,144
5/1/15,East,Decaf Irish Cream,547,441,133
9/1/14,Central,Amaretto,160,30,83
9/1/15,West,Darjeeling,153,81,42
12/1/14,West,Decaf Espresso,134,20,55
5/1/14,East,Decaf Espresso,216,130,48
9/1/15,Central,Lemon,90,39,39
7/1/14,Central,Decaf Irish Cream,87,-1,46
7/1/14,West,Decaf Espresso,214,84,50
