Ddate,Market,Product,Product Type,Sales,Profit,Expenses
1/1/12,Central,Darjeeling,Tea,127,64,26
8/1/12,East,Chamomile,Herbal Tea,85,17,46
5/1/12,West,Earl Grey,Tea,181,53,37
4/1/12,West,Darjeeling,Tea,128,71,38
5/1/12,East,Mint,Herbal Tea,255,96,59
5/1/13,Central,Mint,Herbal Tea,254,105,34
8/1/12,Central,Decaf Irish Cream,Coffee,148,44,63
3/1/13,East,Decaf Irish Cream,Coffee,327,181,103
4/1/12,East,Decaf Irish Cream,Coffee,273,126,49
12/1/12,Central,Decaf Irish Cream,Coffee,131,37,44
3/1/13,Central,Decaf Espresso,Espresso,125,43,23
5/1/13,West,Decaf Irish Cream,Coffee,292,92,117
10/1/12,East,Darjeeling,Tea,39,19,19
7/1/13,West,Decaf Irish Cream,Coffee,61,-366,162
5/1/13,West,Caffe Mocha,Espresso,46,33,22
2/1/12,South,Chamomile,Herbal Tea,55,21,22
2/1/12,Central,Decaf Irish Cream,Coffee,207,64,31
3/1/12,East,Darjeeling,Tea,106,26,53
8/1/12,Central,Darjeeling,Tea,60,11,21
5/1/12,East,Decaf Irish Cream,Coffee,185,44,56
7/1/12,Central,Chamomile,Herbal Tea,139,-9,84
5/1/13,Central,Decaf Irish Cream,Coffee,177,46,60
5/1/12,South,Caffe Latte,Espresso,272,119,94
10/1/13,Central,Caffe Mocha,Espresso,653,270,112
9/1/13,East,Darjeeling,Tea,133,43,39
4/1/12,East,Decaf Espresso,Espresso,135,-2,35
5/1/13,South,Decaf Irish Cream,Coffee,186,61,43
4/1/13,Central,Decaf Irish Cream,Coffee,158,43,45
11/1/13,Central,Decaf Espresso,Espresso,65,10,20
4/1/12,East,Decaf Espresso,Espresso,105,41,27
6/1/13,East,Darjeeling,Tea,113,43,42
5/1/12,West,Darjeeling,Tea,224,131,40
3/1/13,East,Decaf Irish Cream,Coffee,311,207,120
5/1/12,South,Decaf Irish Cream,Coffee,139,28,39
2/1/12,Central,Chamomile,Herbal Tea,227,89,37
1/1/13,East,Decaf Espresso,Espresso,87,40,19
2/1/13,Central,Decaf Irish Cream,Coffee,330,134,37
2/1/13,Central,Caffe Mocha,Espresso,129,81,32
2/1/13,West,Lemon,Herbal Tea,139,50,39
4/1/12,West,Decaf Espresso,Espresso,123,36,36
7/1/12,Central,Chamomile,Herbal Tea,69,35,21
11/1/12,Central,Decaf Irish Cream,Coffee,276,112,56
2/1/12,East,Decaf Irish Cream,Coffee,206,42,60
4/1/12,West,Caffe Mocha,Espresso,107,22,22
5/1/13,West,Amaretto,Coffee,113,27,43
6/1/12,West,Decaf Irish Cream,Coffee,195,72,56
5/1/13,East,Lemon,Herbal Tea,74,-7,44
10/1/12,West,Darjeeling,Tea,294,126,43
1/1/13,West,Caffe Mocha,Espresso,464,199,95
3/1/12,Central,Darjeeling,Tea,132,67,31
3/1/12,Central,Chamomile,Herbal Tea,155,36,46
8/1/12,South,Chamomile,Herbal Tea,93,26,38
10/1/13,South,Decaf Espresso,Espresso,221,131,54
2/1/12,West,Mint,Herbal Tea,304,101,41
4/1/13,East,Decaf Irish Cream,Coffee,612,249,145
1/1/12,Central,Decaf Irish Cream,Coffee,109,52,41
10/1/12,Central,Darjeeling,Tea,155,26,41
8/1/13,East,Darjeeling,Tea,56,23,18
1/1/12,Central,Decaf Irish Cream,Coffee,186,78,36
1/1/12,East,Darjeeling,Tea,91,42,44
3/1/12,Central,Darjeeling,Tea,182,33,37
12/1/12,South,Decaf Irish Cream,Coffee,129,31,41
6/1/12,South,Caffe Latte,Espresso,495,122,91
9/1/12,Central,Decaf Irish Cream,Coffee,82,-9,26
12/1/12,Central,Decaf Irish Cream,Coffee,182,40,51
1/1/13,West,Darjeeling,Tea,256,109,45
2/1/12,Central,Darjeeling,Tea,127,-15,57
1/1/13,South,Chamomile,Herbal Tea,99,25,52
9/1/13,East,Darjeeling,Tea,83,43,36
5/1/12,East,Darjeeling,Tea,94,27,23
3/1/12,West,Chamomile,Herbal Tea,105,32,18
8/1/12,South,Decaf Irish Cream,Coffee,200,48,56
10/1/13,East,Caffe Mocha,Espresso,343,149,66
9/1/13,Central,Decaf Espresso,Espresso,118,40,36
12/1/12,Central,Chamomile,Herbal Tea,126,25,52
10/1/12,Central,Decaf Irish Cream,Coffee,283,89,43
10/1/13,Central,Lemon,Herbal Tea,110,29,21
10/1/13,South,Caffe Mocha,Espresso,583,139,109
4/1/12,West,Decaf Irish Cream,Coffee,169,27,50
4/1/13,Central,Caffe Mocha,Espresso,159,62,38
2/1/12,West,Darjeeling,Tea,187,48,45
2/1/12,Central,Mint,Herbal Tea,340,155,35
4/1/13,Central,Decaf Irish Cream,Coffee,123,46,35
5/1/12,East,Decaf Espresso,Espresso,169,40,53
2/1/13,South,Decaf Irish Cream,Coffee,143,58,30
9/1/12,South,Caffe Latte,Espresso,258,87,85
1/1/12,Central,Decaf Irish Cream,Coffee,261,142,101
2/1/12,Central,Darjeeling,Tea,130,82,52
3/1/12,East,Chamomile,Herbal Tea,162,30,50
6/1/12,East,Lemon,Herbal Tea,126,7,48
10/1/12,South,Lemon,Herbal Tea,121,-12,45
10/1/13,South,Decaf Irish Cream,Coffee,216,82,37
5/1/12,East,Decaf Espresso,Espresso,172,39,49
8/1/13,Central,Decaf Espresso,Espresso,77,36,16
9/1/13,East,Chamomile,Herbal Tea,235,129,55
8/1/12,Central,Decaf Irish Cream,Coffee,197,39,51
1/1/13,East,Mint,Herbal Tea,150,48,45
8/1/12,Central,Chamomile,Herbal Tea,326,126,141
8/1/13,West,Decaf Irish Cream,Coffee,62,15,23
1/1/12,West,Decaf Irish Cream,Coffee,183,-6,66
1/1/12,East,Darjeeling,Tea,68,23,19
7/1/13,Central,Amaretto,Coffee,72,25,31
12/1/12,West,Caffe Mocha,Espresso,151,-65,50
10/1/12,East,Decaf Irish Cream,Coffee,274,99,58
7/1/12,Central,Mint,Herbal Tea,176,17,52
8/1/12,West,Decaf Espresso,Espresso,611,179,150
1/1/13,South,Decaf Irish Cream,Coffee,219,54,48
10/1/12,East,Lemon,Herbal Tea,114,41,57
9/1/12,Central,Decaf Irish Cream,Coffee,142,27,42
1/1/12,West,Caffe Mocha,Espresso,134,-10,39
10/1/13,South,Lemon,Herbal Tea,83,48,24
3/1/13,Central,Decaf Irish Cream,Coffee,306,174,38
9/1/12,Central,Chamomile,Herbal Tea,273,99,59
7/1/13,West,Darjeeling,Tea,69,30,32
1/1/12,East,Caffe Mocha,Espresso,257,25,119
11/1/12,West,Caffe Mocha,Espresso,62,0,39
8/1/13,Central,Chamomile,Herbal Tea,93,21,25
1/1/12,East,Decaf Irish Cream,Coffee,128,7,61
1/1/12,West,Decaf Irish Cream,Coffee,127,7,45
7/1/13,Central,Chamomile,Herbal Tea,63,38,15
8/1/12,West,Decaf Espresso,Espresso,524,202,101
5/1/13,West,Chamomile,Herbal Tea,68,40,22
10/1/12,East,Decaf Irish Cream,Coffee,536,228,132
2/1/12,Central,Chamomile,Herbal Tea,212,128,39
1/1/12,West,Decaf Irish Cream,Coffee,105,-18,63
4/1/13,South,Lemon,Herbal Tea,75,25,41
9/1/13,West,Decaf Irish Cream,Coffee,143,33,41
5/1/13,West,Darjeeling,Tea,86,-9,47
10/1/12,West,Decaf Espresso,Espresso,291,119,91
1/1/13,West,Darjeeling,Tea,215,89,85
11/1/12,East,Darjeeling,Tea,63,29,19
6/1/12,South,Decaf Irish Cream,Coffee,42,-7,14
2/1/13,East,Decaf Irish Cream,Coffee,230,101,53
10/1/12,South,Lemon,Herbal Tea,86,-1,37
2/1/13,Central,Chamomile,Herbal Tea,147,-1,56
2/1/13,East,Decaf Irish Cream,Coffee,162,68,63
1/1/12,East,Darjeeling,Tea,68,40,23
1/1/13,West,Mint,Herbal Tea,125,33,35
7/1/12,West,Chamomile,Herbal Tea,627,322,156
2/1/12,West,Decaf Irish Cream,Coffee,107,9,44
10/1/13,East,Lemon,Herbal Tea,128,28,41
1/1/12,Central,Decaf Irish Cream,Coffee,207,89,108
8/1/12,West,Decaf Espresso,Espresso,31,1,43
5/1/13,South,Decaf Irish Cream,Coffee,65,25,19
4/1/12,Central,Chamomile,Herbal Tea,110,-10,51
2/1/12,West,Chamomile,Herbal Tea,324,87,55
8/1/13,East,Decaf Irish Cream,Coffee,248,112,68
11/1/12,West,Caffe Latte,Espresso,69,22,28
2/1/12,South,Caffe Latte,Espresso,108,37,25
10/1/12,Central,Chamomile,Herbal Tea,79,22,19
9/1/13,Central,Chamomile,Herbal Tea,611,191,104
3/1/12,West,Decaf Irish Cream,Coffee,242,103,120
2/1/12,West,Darjeeling,Tea,183,51,35
8/1/12,East,Decaf Irish Cream,Coffee,246,36,148
5/1/13,West,Caffe Mocha,Espresso,277,26,122
6/1/13,Central,Lemon,Herbal Tea,63,39,27
7/1/12,Central,Decaf Irish Cream,Coffee,67,11,37
8/1/12,East,Decaf Espresso,Espresso,75,8,17
2/1/12,East,Darjeeling,Tea,47,7,19
10/1/13,South,Lemon,Herbal Tea,65,43,24
4/1/13,West,Darjeeling,Tea,170,47,35
1/1/12,East,Darjeeling,Tea,66,12,17
5/1/12,East,Darjeeling,Tea,182,45,44
7/1/13,West,Lemon,Herbal Tea,83,43,37
1/1/12,East,Decaf Espresso,Espresso,98,14,42
3/1/13,Central,Decaf Irish Cream,Coffee,350,172,44
4/1/13,Central,Lemon,Herbal Tea,207,58,41
7/1/12,East,Decaf Espresso,Espresso,128,17,27
2/1/12,West,Darjeeling,Tea,179,60,43
10/1/13,East,Lemon,Herbal Tea,194,56,51
10/1/12,West,Mint,Herbal Tea,242,88,58
2/1/13,East,Decaf Irish Cream,Coffee,343,113,50
5/1/12,Central,Decaf Irish Cream,Coffee,164,25,35
10/1/13,East,Lemon,Herbal Tea,112,51,42
5/1/12,Central,Decaf Espresso,Espresso,173,39,47
5/1/13,West,Chamomile,Herbal Tea,526,202,114
7/1/12,West,Decaf Espresso,Espresso,141,27,47
12/1/12,Central,Chamomile,Herbal Tea,190,83,44
10/1/12,South,Chamomile,Herbal Tea,182,79,54
2/1/12,West,Decaf Irish Cream,Coffee,108,10,31
9/1/13,Central,Lemon,Herbal Tea,340,98,37
8/1/12,West,Decaf Irish Cream,Coffee,74,3,43
8/1/12,Central,Decaf Irish Cream,Coffee,103,21,24
2/1/12,West,Darjeeling,Tea,287,118,102
3/1/13,East,Decaf Irish Cream,Coffee,242,125,102
6/1/13,East,Decaf Irish Cream,Coffee,469,170,115
9/1/12,South,Lemon,Herbal Tea,232,109,60
10/1/13,East,Decaf Irish Cream,Coffee,326,129,62
3/1/12,West,Darjeeling,Tea,179,103,44
4/1/12,West,Decaf Espresso,Espresso,180,4,57
1/1/13,West,Amaretto,Coffee,544,92,113
8/1/13,Central,Decaf Irish Cream,Coffee,324,145,44
3/1/12,Central,Lemon,Herbal Tea,118,9,41
10/1/12,Central,Chamomile,Herbal Tea,503,161,53
5/1/12,West,Decaf Espresso,Espresso,107,11,42
2/1/12,East,Decaf Espresso,Espresso,117,48,45
5/1/13,West,Decaf Irish Cream,Coffee,123,28,52
5/1/13,East,Colombian,Coffee,551,241,128
5/1/13,West,Decaf Irish Cream,Coffee,193,46,63
2/1/13,East,Decaf Irish Cream,Coffee,216,93,43
9/1/12,South,Lemon,Herbal Tea,221,115,49
8/1/12,Central,Decaf Irish Cream,Coffee,42,11,15
10/1/12,West,Lemon,Herbal Tea,55,11,20
9/1/13,West,Caffe Latte,Espresso,100,25,45
5/1/13,West,Chamomile,Herbal Tea,84,33,21
4/1/12,South,Caffe Mocha,Espresso,131,56,35
8/1/13,Central,Darjeeling,Tea,654,180,130
10/1/12,Central,Lemon,Herbal Tea,186,54,54
5/1/13,West,Caffe Mocha,Espresso,39,28,17
3/1/12,Central,Chamomile,Herbal Tea,179,38,47
12/1/13,East,Regular Espresso,Espresso,592,241,116
10/1/12,West,Decaf Espresso,Espresso,232,112,48
9/1/13,Central,Caffe Mocha,Espresso,90,42,36
9/1/12,Central,Decaf Irish Cream,Coffee,92,38,36
7/1/12,West,Colombian,Coffee,750,190,160
4/1/12,East,Darjeeling,Tea,79,-7,42
11/1/12,West,Caffe Latte,Espresso,119,53,30
4/1/12,West,Darjeeling,Tea,113,17,35
1/1/13,West,Lemon,Herbal Tea,140,24,56
3/1/12,South,Caffe Mocha,Espresso,196,78,74
8/1/12,Central,Lemon,Herbal Tea,256,91,79
10/1/12,South,Chamomile,Herbal Tea,38,1,20
5/1/13,South,Lemon,Herbal Tea,56,36,21
10/1/12,Central,Decaf Irish Cream,Coffee,283,42,68
12/1/12,Central,Lemon,Herbal Tea,123,33,39
9/1/12,West,Decaf Irish Cream,Coffee,141,9,51
2/1/12,Central,Amaretto,Coffee,125,57,54
7/1/12,Central,Decaf Irish Cream,Coffee,198,66,47
9/1/13,South,Decaf Irish Cream,Coffee,225,39,38
10/1/13,South,Decaf Espresso,Espresso,326,124,60
8/1/13,East,Decaf Irish Cream,Coffee,373,487,123
12/1/12,East,Lemon,Herbal Tea,129,15,37
10/1/12,East,Lemon,Herbal Tea,192,44,43
8/1/12,Central,Chamomile,Herbal Tea,62,10,17
5/1/13,Central,Decaf Irish Cream,Coffee,413,250,94
5/1/13,West,Decaf Irish Cream,Coffee,111,25,22
4/1/12,South,Caffe Mocha,Espresso,156,39,37
1/1/12,Central,Lemon,Herbal Tea,386,106,106
2/1/12,West,Darjeeling,Tea,177,71,36
3/1/13,West,Colombian,Coffee,608,141,116
6/1/13,Central,Chamomile,Herbal Tea,539,239,86
5/1/13,West,Lemon,Herbal Tea,67,30,19
10/1/12,Central,Chamomile,Herbal Tea,103,19,20
2/1/13,East,Lemon,Herbal Tea,264,124,51
8/1/13,Central,Amaretto,Coffee,77,17,36
12/1/12,Central,Lemon,Herbal Tea,180,35,42
2/1/13,West,Decaf Irish Cream,Coffee,104,8,44
7/1/12,West,Decaf Espresso,Espresso,213,47,67
5/1/13,West,Decaf Irish Cream,Coffee,87,39,34
10/1/12,South,Lemon,Herbal Tea,58,16,26
5/1/12,West,Decaf Irish Cream,Coffee,91,20,26
5/1/13,West,Decaf Irish Cream,Coffee,129,43,45
1/1/12,Central,Colombian,Coffee,276,118,111
10/1/12,East,Decaf Irish Cream,Coffee,281,103,137
2/1/12,Central,Lemon,Herbal Tea,123,29,39
11/1/12,West,Decaf Irish Cream,Coffee,26,3,29
8/1/13,Central,Caffe Mocha,Espresso,318,148,60
7/1/13,West,Decaf Irish Cream,Coffee,86,-14,41
7/1/12,West,Decaf Irish Cream,Coffee,122,13,75
5/1/13,Central,Decaf Irish Cream,Coffee,191,117,56
12/1/12,West,Darjeeling,Tea,81,-7,52
4/1/12,South,Decaf Espresso,Espresso,143,12,56
5/1/13,West,Caffe Mocha,Espresso,66,43,10
1/1/12,West,Decaf Irish Cream,Coffee,68,-10,24
4/1/12,South,Caffe Latte,Espresso,100,0,41
2/1/13,East,Lemon,Herbal Tea,271,38,60
9/1/13,West,Caffe Latte,Espresso,79,36,17
8/1/13,East,Decaf Irish Cream,Coffee,332,63,67
5/1/13,West,Decaf Irish Cream,Coffee,105,48,42
6/1/13,Central,Lemon,Herbal Tea,481,153,104
5/1/12,South,Lemon,Herbal Tea,136,25,49
7/1/12,Central,Decaf Irish Cream,Coffee,142,60,46
1/1/12,East,Decaf Espresso,Espresso,144,13,36
5/1/13,South,Decaf Irish Cream,Coffee,159,47,45
5/1/12,West,Darjeeling,Tea,173,84,38
2/1/12,West,Darjeeling,Tea,194,112,40
9/1/13,East,Decaf Irish Cream,Coffee,316,90,112
2/1/12,West,Decaf Espresso,Espresso,71,29,24
1/1/12,East,Darjeeling,Tea,89,25,42
7/1/12,West,Lemon,Herbal Tea,583,201,139
5/1/12,West,Decaf Irish Cream,Coffee,108,15,33
1/1/13,West,Lemon,Herbal Tea,140,52,49
1/1/13,West,Chamomile,Herbal Tea,110,33,27
5/1/12,Central,Decaf Irish Cream,Coffee,80,20,38
3/1/12,Central,Decaf Espresso,Espresso,186,102,47
8/1/13,West,Darjeeling,Tea,81,32,28
1/1/12,East,Decaf Espresso,Espresso,144,32,46
2/1/13,West,Darjeeling,Tea,149,2,52
2/1/12,Central,Amaretto,Coffee,182,54,53
3/1/13,East,Caffe Mocha,Espresso,181,20,85
4/1/13,South,Decaf Irish Cream,Coffee,75,-9,23
8/1/13,Central,Decaf Irish Cream,Coffee,79,28,37
2/1/12,West,Decaf Espresso,Espresso,66,18,23
5/1/13,Central,Decaf Irish Cream,Coffee,166,52,43
5/1/12,Central,Decaf Irish Cream,Coffee,194,51,53
4/1/13,West,Decaf Espresso,Espresso,195,67,33
10/1/12,South,Lemon,Herbal Tea,118,9,51
5/1/13,West,Decaf Irish Cream,Coffee,133,53,36
1/1/13,West,Decaf Espresso,Espresso,104,53,23
9/1/13,Central,Decaf Irish Cream,Coffee,234,51,61
4/1/12,East,Caffe Mocha,Espresso,137,5,108
8/1/13,Central,Decaf Irish Cream,Coffee,92,26,22
5/1/12,Central,Decaf Irish Cream,Coffee,178,42,44
3/1/13,Central,Lemon,Herbal Tea,545,198,42
2/1/12,West,Decaf Irish Cream,Coffee,124,12,52
12/1/12,South,Caffe Mocha,Espresso,105,13,48
7/1/12,West,Decaf Irish Cream,Coffee,78,9,49
10/1/12,Central,Caffe Mocha,Espresso,180,83,39
9/1/13,West,Decaf Espresso,Espresso,85,23,35
2/1/13,Central,Decaf Irish Cream,Coffee,102,23,19
5/1/12,South,Decaf Espresso,Espresso,116,33,39
1/1/12,South,Lemon,Herbal Tea,141,93,49
8/1/13,South,Lemon,Herbal Tea,71,39,19
2/1/12,East,Decaf Espresso,Espresso,258,69,61
3/1/12,East,Chamomile,Herbal Tea,98,17,34
10/1/12,Central,Chamomile,Herbal Tea,176,88,47
4/1/12,South,Caffe Mocha,Espresso,175,53,46
10/1/12,South,Lemon,Herbal Tea,52,17,19
8/1/12,West,Decaf Irish Cream,Coffee,80,21,43
10/1/12,West,Decaf Irish Cream,Coffee,273,137,127
11/1/13,East,Regular Espresso,Espresso,48,-13,42
8/1/12,West,Decaf Irish Cream,Coffee,296,100,139
5/1/12,Central,Decaf Irish Cream,Coffee,129,55,33
4/1/12,West,Decaf Irish Cream,Coffee,156,32,54
5/1/13,Central,Decaf Irish Cream,Coffee,90,36,19
6/1/12,West,Decaf Irish Cream,Coffee,177,-3,60
5/1/13,West,Caffe Latte,Espresso,118,52,20
1/1/12,Central,Chamomile,Herbal Tea,146,40,45
8/1/13,East,Darjeeling,Tea,58,-1,21
8/1/13,Central,Decaf Irish Cream,Coffee,77,33,38
9/1/13,East,Lemon,Herbal Tea,611,288,99
7/1/13,West,Decaf Irish Cream,Coffee,68,25,28
7/1/13,West,Chamomile,Herbal Tea,35,18,14
2/1/12,Central,Darjeeling,Tea,103,43,46
11/1/13,Central,Decaf Espresso,Espresso,493,132,85
8/1/13,Central,Darjeeling,Tea,86,17,13
8/1/12,East,Lemon,Herbal Tea,104,23,26
2/1/13,South,Decaf Irish Cream,Coffee,159,58,41
3/1/12,West,Chamomile,Herbal Tea,126,48,39
9/1/12,East,Regular Espresso,Espresso,87,-33,36
8/1/13,East,Lemon,Herbal Tea,223,56,62
10/1/12,West,Lemon,Herbal Tea,60,8,18
3/1/13,Central,Lemon,Herbal Tea,154,49,67
2/1/12,East,Darjeeling,Tea,121,26,21
4/1/12,Central,Lemon,Herbal Tea,121,21,42
12/1/12,West,Darjeeling,Tea,138,34,47
2/1/12,East,Decaf Irish Cream,Coffee,223,96,56
1/1/13,Central,Lemon,Herbal Tea,437,222,86
5/1/12,West,Caffe Latte,Espresso,164,8,54
7/1/12,Central,Decaf Irish Cream,Coffee,84,7,35
2/1/12,East,Decaf Espresso,Espresso,58,21,23
8/1/13,Central,Decaf Irish Cream,Coffee,280,45,133
1/1/12,East,Darjeeling,Tea,144,41,23
5/1/12,Central,Decaf Espresso,Espresso,78,25,41
12/1/12,Central,Chamomile,Herbal Tea,128,37,41
3/1/12,West,Mint,Herbal Tea,187,-40,60
7/1/12,East,Decaf Irish Cream,Coffee,130,6,70
12/1/12,Central,Caffe Mocha,Espresso,149,26,43
5/1/13,Central,Decaf Irish Cream,Coffee,107,38,39
1/1/13,Central,Darjeeling,Tea,244,85,43
5/1/13,West,Decaf Irish Cream,Coffee,139,35,46
5/1/13,Central,Caffe Mocha,Espresso,55,22,18
9/1/12,West,Darjeeling,Tea,156,-11,79
2/1/12,West,Mint,Herbal Tea,141,19,39
8/1/13,South,Chamomile,Herbal Tea,59,20,19
5/1/13,Central,Decaf Irish Cream,Coffee,60,30,17
4/1/12,East,Darjeeling,Tea,144,13,65
4/1/12,Central,Decaf Espresso,Espresso,115,20,35
12/1/12,Central,Decaf Irish Cream,Coffee,92,12,32
2/1/13,West,Darjeeling,Tea,149,58,45
8/1/12,West,Darjeeling,Tea,202,89,56
4/1/12,West,Decaf Espresso,Espresso,132,1,35
3/1/12,East,Darjeeling,Tea,188,82,48
7/1/13,Central,Decaf Irish Cream,Coffee,70,24,14
10/1/12,Central,Chamomile,Herbal Tea,121,-4,66
3/1/12,South,Caffe Mocha,Espresso,180,58,43
8/1/12,West,Decaf Espresso,Espresso,332,146,64
8/1/13,Central,Decaf Irish Cream,Coffee,87,29,19
3/1/12,West,Decaf Espresso,Espresso,136,47,43
10/1/12,South,Decaf Irish Cream,Coffee,201,28,57
8/1/12,West,Lemon,Herbal Tea,165,-87,67
2/1/13,Central,Decaf Irish Cream,Coffee,202,135,36
5/1/12,Central,Decaf Irish Cream,Coffee,71,6,39
2/1/13,Central,Decaf Irish Cream,Coffee,197,101,34
10/1/12,South,Decaf Irish Cream,Coffee,105,15,40
10/1/12,West,Decaf Espresso,Espresso,469,115,87
8/1/12,West,Caffe Mocha,Espresso,313,158,142
7/1/12,South,Lemon,Herbal Tea,149,23,53
6/1/12,West,Darjeeling,Tea,505,197,113
4/1/12,East,Lemon,Herbal Tea,184,47,53
7/1/12,West,Earl Grey,Tea,126,22,44
2/1/12,Central,Amaretto,Coffee,196,76,43
12/1/12,Central,Caffe Mocha,Espresso,123,45,45
7/1/12,West,Caffe Mocha,Espresso,79,16,48
5/1/12,Central,Decaf Irish Cream,Coffee,64,27,35
2/1/12,South,Chamomile,Herbal Tea,54,27,22
2/1/12,East,Chamomile,Herbal Tea,111,29,27
5/1/13,West,Decaf Irish Cream,Coffee,124,28,43
1/1/12,East,Darjeeling,Tea,78,33,23
7/1/13,Central,Darjeeling,Tea,50,42,16
2/1/12,West,Caffe Mocha,Espresso,126,40,49
2/1/12,West,Mint,Herbal Tea,231,83,41
3/1/12,Central,Decaf Irish Cream,Coffee,141,47,36
2/1/12,Central,Lemon,Herbal Tea,145,32,54
2/1/12,West,Decaf Espresso,Espresso,45,28,17
5/1/12,Central,Decaf Irish Cream,Coffee,126,12,34
5/1/13,West,Decaf Espresso,Espresso,65,36,19
11/1/12,Central,Decaf Irish Cream,Coffee,485,131,62
2/1/12,West,Mint,Herbal Tea,189,21,63
1/1/12,East,Decaf Irish Cream,Coffee,194,87,55
7/1/12,East,Lemon,Herbal Tea,225,45,71
1/1/12,Central,Decaf Irish Cream,Coffee,266,85,48
4/1/12,Central,Decaf Irish Cream,Coffee,184,51,52
2/1/12,West,Darjeeling,Tea,176,78,36
7/1/13,East,Lemon,Herbal Tea,93,27,19
10/1/12,South,Decaf Espresso,Espresso,90,-11,51
12/1/12,East,Darjeeling,Tea,60,22,20
8/1/13,East,Darjeeling,Tea,79,36,24
7/1/12,West,Decaf Irish Cream,Coffee,211,81,63
2/1/12,West,Chamomile,Herbal Tea,295,112,41
10/1/12,South,Decaf Irish Cream,Coffee,60,-1,23
2/1/13,Central,Decaf Irish Cream,Coffee,262,119,72
8/1/12,West,Decaf Irish Cream,Coffee,299,177,143
2/1/12,West,Decaf Espresso,Espresso,215,85,40
1/1/12,South,Caffe Mocha,Espresso,136,17,26
4/1/12,South,Caffe Mocha,Espresso,155,39,32
10/1/12,South,Decaf Irish Cream,Coffee,79,21,47
11/1/12,West,Lemon,Herbal Tea,373,160,94
3/1/12,Central,Lemon,Herbal Tea,155,28,49
8/1/13,South,Decaf Irish Cream,Coffee,157,27,43
8/1/13,East,Decaf Irish Cream,Coffee,384,417,134
5/1/12,East,Decaf Espresso,Espresso,321,137,69
8/1/12,West,Decaf Espresso,Espresso,348,146,71
11/1/12,Central,Caffe Mocha,Espresso,85,15,21
1/1/12,East,Decaf Irish Cream,Coffee,254,146,107
1/1/13,Central,Darjeeling,Tea,375,67,91
10/1/13,Central,Decaf Espresso,Espresso,573,189,85
9/1/12,West,Chamomile,Herbal Tea,108,53,41
2/1/12,West,Decaf Irish Cream,Coffee,119,36,51
10/1/12,South,Caffe Mocha,Espresso,301,77,66
4/1/13,Central,Decaf Irish Cream,Coffee,192,57,44
2/1/12,East,Darjeeling,Tea,61,29,23
8/1/12,West,Lemon,Herbal Tea,96,7,36
8/1/12,Central,Lemon,Herbal Tea,86,16,39
4/1/13,West,Lemon,Herbal Tea,161,68,36
8/1/12,South,Decaf Irish Cream,Coffee,58,11,18
12/1/12,Central,Lemon,Herbal Tea,103,38,36
8/1/12,West,Decaf Irish Cream,Coffee,96,34,29
5/1/13,Central,Earl Grey,Tea,278,143,89
6/1/13,Central,Lemon,Herbal Tea,564,197,129
2/1/12,West,Decaf Irish Cream,Coffee,109,-109,26
1/1/13,Central,Mint,Herbal Tea,401,97,82
6/1/12,West,Decaf Irish Cream,Coffee,146,5,53
8/1/12,Central,Decaf Irish Cream,Coffee,206,43,47
1/1/13,South,Lemon,Herbal Tea,153,67,58
3/1/12,East,Darjeeling,Tea,55,11,32
8/1/12,Central,Amaretto,Coffee,332,179,48
8/1/13,West,Darjeeling,Tea,337,126,61
10/1/12,Central,Darjeeling,Tea,290,142,41
11/1/13,West,Chamomile,Herbal Tea,65,14,26
4/1/12,West,Caffe Mocha,Espresso,105,21,41
2/1/12,East,Lemon,Herbal Tea,113,3,62
11/1/12,West,Caffe Mocha,Espresso,87,21,17
3/1/13,East,Colombian,Coffee,606,255,129
9/1/13,South,Caffe Mocha,Espresso,140,51,37
4/1/12,South,Decaf Irish Cream,Coffee,176,46,39
5/1/13,Central,Decaf Irish Cream,Coffee,47,40,40
5/1/12,West,Decaf Irish Cream,Coffee,128,47,38
4/1/12,Central,Decaf Irish Cream,Coffee,102,37,32
2/1/12,South,Caffe Mocha,Espresso,122,20,43
3/1/13,Central,Decaf Irish Cream,Coffee,221,47,58
11/1/12,Central,Caffe Mocha,Espresso,18,10,20
1/1/12,Central,Decaf Irish Cream,Coffee,166,-7,56
2/1/12,East,Caffe Mocha,Espresso,198,1,120
9/1/13,West,Lemon,Herbal Tea,70,46,28
7/1/12,West,Lemon,Herbal Tea,540,161,137
3/1/12,East,Darjeeling,Tea,52,22,30
3/1/13,South,Caffe Mocha,Espresso,140,48,48
10/1/12,South,Caffe Latte,Espresso,200,65,48
7/1/13,East,Mint,Herbal Tea,225,120,59
10/1/13,Central,Darjeeling,Tea,321,153,37
4/1/13,East,Chamomile,Herbal Tea,92,48,25
5/1/13,East,Decaf Irish Cream,Coffee,140,25,57
1/1/12,East,Decaf Irish Cream,Coffee,152,14,40
11/1/13,South,Caffe Mocha,Espresso,520,267,79
10/1/12,South,Decaf Irish Cream,Coffee,174,47,52
2/1/12,West,Lemon,Herbal Tea,197,75,112
11/1/13,West,Decaf Espresso,Espresso,227,83,64
2/1/13,East,Decaf Irish Cream,Coffee,247,92,53
8/1/12,West,Decaf Espresso,Espresso,76,23,22
10/1/12,Central,Decaf Irish Cream,Coffee,210,115,45
2/1/13,East,Lemon,Herbal Tea,310,46,53
12/1/12,Central,Decaf Espresso,Espresso,50,20,16
