Ddate,Sales,Profit,Expenses
2012-01-01,127,64,26
2012-08-01,85,17,46
2012-05-01,181,53,37
2012-04-01,128,71,38
2012-05-01,255,96,59
2013-05-01,254,105,34
2012-08-01,148,44,63
2013-03-01,327,181,103
2012-04-01,273,126,49
2012-12-01,131,37,44
2013-03-01,125,43,23
2013-05-01,292,92,117
2012-10-01,39,19,19
2013-07-01,61,-366,162
2013-05-01,46,33,22
2012-02-01,55,21,22
2012-02-01,207,64,31
2012-03-01,106,26,53
2012-08-01,60,11,21
2012-05-01,185,44,56
2012-07-01,139,-9,84
2013-05-01,177,46,60
2012-05-01,272,119,94
2013-10-01,653,270,112
2013-09-01,133,43,39
2012-04-01,135,-2,35
2013-05-01,186,61,43
2013-04-01,158,43,45
2013-11-01,65,10,20
2012-04-01,105,41,27
2013-06-01,113,43,42
2012-05-01,224,131,40
2013-03-01,311,207,120
2012-05-01,139,28,39
2012-02-01,227,89,37
2013-01-01,87,40,19
2013-02-01,330,134,37
2013-02-01,129,81,32
2013-02-01,139,50,39
2012-04-01,123,36,36
2012-07-01,69,35,21
2012-11-01,276,112,56
2012-02-01,206,42,60
2012-04-01,107,22,22
2013-05-01,113,27,43
2012-06-01,195,72,56
2013-05-01,74,-7,44
2012-10-01,294,126,43
2013-01-01,464,199,95
2012-03-01,132,67,31
2012-03-01,155,36,46
2012-08-01,93,26,38
2013-10-01,221,131,54
2012-02-01,304,101,41
2013-04-01,612,249,145
2012-01-01,109,52,41
2012-10-01,155,26,41
2013-08-01,56,23,18
2012-01-01,186,78,36
2012-01-01,91,42,44
2012-03-01,182,33,37
2012-12-01,129,31,41
2012-06-01,495,122,91
2012-09-01,82,-9,26
2012-12-01,182,40,51
2013-01-01,256,109,45
2012-02-01,127,-15,57
2013-01-01,99,25,52
2013-09-01,83,43,36
2012-05-01,94,27,23
2012-03-01,105,32,18
2012-08-01,200,48,56
2013-10-01,343,149,66
2013-09-01,118,40,36
2012-12-01,126,25,52
2012-10-01,283,89,43
2013-10-01,110,29,21
2013-10-01,583,139,109
2012-04-01,169,27,50
2013-04-01,159,62,38
2012-02-01,187,48,45
2012-02-01,340,155,35
2013-04-01,123,46,35
2012-05-01,169,40,53
2013-02-01,143,58,30
2012-09-01,258,87,85
2012-01-01,261,142,101
2012-02-01,130,82,52
2012-03-01,162,30,50
2012-06-01,126,7,48
2012-10-01,121,-12,45
2013-10-01,216,82,37
2012-05-01,172,39,49
2013-08-01,77,36,16
2013-09-01,235,129,55
2012-08-01,197,39,51
2013-01-01,150,48,45
2012-08-01,326,126,141
2013-08-01,62,15,23
2012-01-01,183,-6,66
2012-01-01,68,23,19
2013-07-01,72,25,31
2012-12-01,151,-65,50
2012-10-01,274,99,58
2012-07-01,176,17,52
2012-08-01,611,179,150
2013-01-01,219,54,48
2012-10-01,114,41,57
2012-09-01,142,27,42
2012-01-01,134,-10,39
2013-10-01,83,48,24
2013-03-01,306,174,38
2012-09-01,273,99,59
2013-07-01,69,30,32
2012-01-01,257,25,119
2012-11-01,62,0,39
2013-08-01,93,21,25
2012-01-01,128,7,61
2012-01-01,127,7,45
2013-07-01,63,38,15
2012-08-01,524,202,101
2013-05-01,68,40,22
2012-10-01,536,228,132
2012-02-01,212,128,39
2012-01-01,105,-18,63
2013-04-01,75,25,41
2013-09-01,143,33,41
2013-05-01,86,-9,47
2012-10-01,291,119,91
2013-01-01,215,89,85
2012-11-01,63,29,19
2012-06-01,42,-7,14
2013-02-01,230,101,53
2012-10-01,86,-1,37
2013-02-01,147,-1,56
2013-02-01,162,68,63
2012-01-01,68,40,23
2013-01-01,125,33,35
2012-07-01,627,322,156
2012-02-01,107,9,44
2013-10-01,128,28,41
2012-01-01,207,89,108
2012-08-01,31,1,43
2013-05-01,65,25,19
2012-04-01,110,-10,51
2012-02-01,324,87,55
2013-08-01,248,112,68
2012-11-01,69,22,28
2012-02-01,108,37,25
2012-10-01,79,22,19
2013-09-01,611,191,104
2012-03-01,242,103,120
2012-02-01,183,51,35
2012-08-01,246,36,148
2013-05-01,277,26,122
2013-06-01,63,39,27
2012-07-01,67,11,37
2012-08-01,75,8,17
2012-02-01,47,7,19
2013-10-01,65,43,24
2013-04-01,170,47,35
2012-01-01,66,12,17
2012-05-01,182,45,44
2013-07-01,83,43,37
2012-01-01,98,14,42
2013-03-01,350,172,44
2013-04-01,207,58,41
2012-07-01,128,17,27
2012-02-01,179,60,43
2013-10-01,194,56,51
2012-10-01,242,88,58
2013-02-01,343,113,50
2012-05-01,164,25,35
2013-10-01,112,51,42
2012-05-01,173,39,47
2013-05-01,526,202,114
2012-07-01,141,27,47
2012-12-01,190,83,44
2012-10-01,182,79,54
2012-02-01,108,10,31
2013-09-01,340,98,37
2012-08-01,74,3,43
2012-08-01,103,21,24
2012-02-01,287,118,102
2013-03-01,242,125,102
2013-06-01,469,170,115
2012-09-01,232,109,60
2013-10-01,326,129,62
2012-03-01,179,103,44
2012-04-01,180,4,57
2013-01-01,544,92,113
2013-08-01,324,145,44
2012-03-01,118,9,41
2012-10-01,503,161,53
2012-05-01,107,11,42
2012-02-01,117,48,45
2013-05-01,123,28,52
2013-05-01,551,241,128
2013-05-01,193,46,63
2013-02-01,216,93,43
2012-09-01,221,115,49
2012-08-01,42,11,15
2012-10-01,55,11,20
2013-09-01,100,25,45
2013-05-01,84,33,21
2012-04-01,131,56,35
2013-08-01,654,180,130
2012-10-01,186,54,54
2013-05-01,39,28,17
2012-03-01,179,38,47
2013-12-01,592,241,116
2012-10-01,232,112,48
2013-09-01,90,42,36
2012-09-01,92,38,36
2012-07-01,750,190,160
2012-04-01,79,-7,42
2012-11-01,119,53,30
2012-04-01,113,17,35
2013-01-01,140,24,56
2012-03-01,196,78,74
2012-08-01,256,91,79
2012-10-01,38,1,20
2013-05-01,56,36,21
2012-10-01,283,42,68
2012-12-01,123,33,39
2012-09-01,141,9,51
2012-02-01,125,57,54
2012-07-01,198,66,47
2013-09-01,225,39,38
2013-10-01,326,124,60
2013-08-01,373,487,123
2012-12-01,129,15,37
2012-10-01,192,44,43
2012-08-01,62,10,17
2013-05-01,413,250,94
2013-05-01,111,25,22
2012-04-01,156,39,37
2012-01-01,386,106,106
2012-02-01,177,71,36
2013-03-01,608,141,116
2013-06-01,539,239,86
2013-05-01,67,30,19
2012-10-01,103,19,20
2013-02-01,264,124,51
2013-08-01,77,17,36
2012-12-01,180,35,42
2013-02-01,104,8,44
2012-07-01,213,47,67
2013-05-01,87,39,34
2012-10-01,58,16,26
2012-05-01,91,20,26
2013-05-01,129,43,45
2012-01-01,276,118,111
2012-10-01,281,103,137
2012-02-01,123,29,39
2012-11-01,26,3,29
2013-08-01,318,148,60
2013-07-01,86,-14,41
2012-07-01,122,13,75
2013-05-01,191,117,56
2012-12-01,81,-7,52
2012-04-01,143,12,56
2013-05-01,66,43,10
2012-01-01,68,-10,24
2012-04-01,100,0,41
2013-02-01,271,38,60
2013-09-01,79,36,17
2013-08-01,332,63,67
2013-05-01,105,48,42
2013-06-01,481,153,104
2012-05-01,136,25,49
2012-07-01,142,60,46
2012-01-01,144,13,36
2013-05-01,159,47,45
2012-05-01,173,84,38
2012-02-01,194,112,40
2013-09-01,316,90,112
2012-02-01,71,29,24
2012-01-01,89,25,42
2012-07-01,583,201,139
2012-05-01,108,15,33
2013-01-01,140,52,49
2013-01-01,110,33,27
2012-05-01,80,20,38
2012-03-01,186,102,47
2013-08-01,81,32,28
2012-01-01,144,32,46
2013-02-01,149,2,52
2012-02-01,182,54,53
2013-03-01,181,20,85
2013-04-01,75,-9,23
2013-08-01,79,28,37
2012-02-01,66,18,23
2013-05-01,166,52,43
2012-05-01,194,51,53
2013-04-01,195,67,33
2012-10-01,118,9,51
2013-05-01,133,53,36
2013-01-01,104,53,23
2013-09-01,234,51,61
2012-04-01,137,5,108
2013-08-01,92,26,22
2012-05-01,178,42,44
2013-03-01,545,198,42
2012-02-01,124,12,52
2012-12-01,105,13,48
2012-07-01,78,9,49
2012-10-01,180,83,39
2013-09-01,85,23,35
2013-02-01,102,23,19
2012-05-01,116,33,39
2012-01-01,141,93,49
2013-08-01,71,39,19
2012-02-01,258,69,61
2012-03-01,98,17,34
2012-10-01,176,88,47
2012-04-01,175,53,46
2012-10-01,52,17,19
2012-08-01,80,21,43
2012-10-01,273,137,127
2013-11-01,48,-13,42
2012-08-01,296,100,139
2012-05-01,129,55,33
2012-04-01,156,32,54
2013-05-01,90,36,19
2012-06-01,177,-3,60
2013-05-01,118,52,20
2012-01-01,146,40,45
2013-08-01,58,-1,21
2013-08-01,77,33,38
2013-09-01,611,288,99
2013-07-01,68,25,28
2013-07-01,35,18,14
2012-02-01,103,43,46
2013-11-01,493,132,85
2013-08-01,86,17,13
2012-08-01,104,23,26
2013-02-01,159,58,41
2012-03-01,126,48,39
2012-09-01,87,-33,36
2013-08-01,223,56,62
2012-10-01,60,8,18
2013-03-01,154,49,67
2012-02-01,121,26,21
2012-04-01,121,21,42
2012-12-01,138,34,47
2012-02-01,223,96,56
2013-01-01,437,222,86
2012-05-01,164,8,54
2012-07-01,84,7,35
2012-02-01,58,21,23
2013-08-01,280,45,133
2012-01-01,144,41,23
2012-05-01,78,25,41
2012-12-01,128,37,41
2012-03-01,187,-40,60
2012-07-01,130,6,70
2012-12-01,149,26,43
2013-05-01,107,38,39
2013-01-01,244,85,43
2013-05-01,139,35,46
2013-05-01,55,22,18
2012-09-01,156,-11,79
2012-02-01,141,19,39
2013-08-01,59,20,19
2013-05-01,60,30,17
2012-04-01,144,13,65
2012-04-01,115,20,35
2012-12-01,92,12,32
2013-02-01,149,58,45
2012-08-01,202,89,56
2012-04-01,132,1,35
2012-03-01,188,82,48
2013-07-01,70,24,14
2012-10-01,121,-4,66
2012-03-01,180,58,43
2012-08-01,332,146,64
2013-08-01,87,29,19
2012-03-01,136,47,43
2012-10-01,201,28,57
2012-08-01,165,-87,67
2013-02-01,202,135,36
2012-05-01,71,6,39
2013-02-01,197,101,34
2012-10-01,105,15,40
2012-10-01,469,115,87
2012-08-01,313,158,142
2012-07-01,149,23,53
2012-06-01,505,197,113
2012-04-01,184,47,53
2012-07-01,126,22,44
2012-02-01,196,76,43
2012-12-01,123,45,45
2012-07-01,79,16,48
2012-05-01,64,27,35
2012-02-01,54,27,22
2012-02-01,111,29,27
2013-05-01,124,28,43
2012-01-01,78,33,23
2013-07-01,50,42,16
2012-02-01,126,40,49
2012-02-01,231,83,41
2012-03-01,141,47,36
2012-02-01,145,32,54
2012-02-01,45,28,17
2012-05-01,126,12,34
2013-05-01,65,36,19
2012-11-01,485,131,62
2012-02-01,189,21,63
2012-01-01,194,87,55
2012-07-01,225,45,71
2012-01-01,266,85,48
2012-04-01,184,51,52
2012-02-01,176,78,36
2013-07-01,93,27,19
2012-10-01,90,-11,51
2012-12-01,60,22,20
2013-08-01,79,36,24
2012-07-01,211,81,63
2012-02-01,295,112,41
2012-10-01,60,-1,23
2013-02-01,262,119,72
2012-08-01,299,177,143
2012-02-01,215,85,40
2012-01-01,136,17,26
2012-04-01,155,39,32
2012-10-01,79,21,47
2012-11-01,373,160,94
2012-03-01,155,28,49
2013-08-01,157,27,43
2013-08-01,384,417,134
2012-05-01,321,137,69
2012-08-01,348,146,71
2012-11-01,85,15,21
2012-01-01,254,146,107
2013-01-01,375,67,91
2013-10-01,573,189,85
2012-09-01,108,53,41
2012-02-01,119,36,51
2012-10-01,301,77,66
2013-04-01,192,57,44
2012-02-01,61,29,23
2012-08-01,96,7,36
2012-08-01,86,16,39
2013-04-01,161,68,36
2012-08-01,58,11,18
2012-12-01,103,38,36
2012-08-01,96,34,29
2013-05-01,278,143,89
2013-06-01,564,197,129
2012-02-01,109,-109,26
2013-01-01,401,97,82
2012-06-01,146,5,53
2012-08-01,206,43,47
2013-01-01,153,67,58
2012-03-01,55,11,32
2012-08-01,332,179,48
2013-08-01,337,126,61
2012-10-01,290,142,41
2013-11-01,65,14,26
2012-04-01,105,21,41
2012-02-01,113,3,62
2012-11-01,87,21,17
2013-03-01,606,255,129
2013-09-01,140,51,37
2012-04-01,176,46,39
2013-05-01,47,40,40
2012-05-01,128,47,38
2012-04-01,102,37,32
2012-02-01,122,20,43
2013-03-01,221,47,58
2012-11-01,18,10,20
2012-01-01,166,-7,56
2012-02-01,198,1,120
2013-09-01,70,46,28
2012-07-01,540,161,137
2012-03-01,52,22,30
2013-03-01,140,48,48
2012-10-01,200,65,48
2013-07-01,225,120,59
2013-10-01,321,153,37
2013-04-01,92,48,25
2013-05-01,140,25,57
2012-01-01,152,14,40
2013-11-01,520,267,79
2012-10-01,174,47,52
2012-02-01,197,75,112
2013-11-01,227,83,64
2013-02-01,247,92,53
2012-08-01,76,23,22
2012-10-01,210,115,45
2013-02-01,310,46,53
2012-12-01,50,20,16
2013-09-01,216,59,56
2012-11-01,69,13,20
2012-08-01,85,13,38
2012-08-01,373,151,146
2013-09-01,214,136,45
2012-12-01,304,92,43
2013-10-01,72,27,21
2012-02-01,104,-48,24
2012-01-01,85,1,42
2012-04-01,118,0,86
2012-08-01,236,84,47
2013-08-01,72,36,27
2012-01-01,79,-13,48
2013-11-01,70,3,24
2012-11-01,111,10,23
2012-03-01,210,114,55
2012-02-01,206,98,48
2012-02-01,61,30,23
2012-12-01,44,7,24
2013-01-01,198,91,52
2012-04-01,122,30,32
2012-01-01,129,58,44
2013-05-01,476,131,93
2012-10-01,152,6,65
2013-04-01,114,56,35
2013-04-01,150,4,47
2012-05-01,95,23,20
2012-12-01,103,-5,77
2013-01-01,454,180,101
2012-12-01,83,33,17
2012-08-01,250,102,66
2012-05-01,144,34,48
2012-07-01,280,96,46
2012-12-01,172,29,48
2013-07-01,59,29,18
2012-05-01,126,40,42
2012-08-01,91,11,41
2013-11-01,71,0,46
2012-04-01,82,1,123
2013-05-01,138,50,26
2012-10-01,67,55,18
2012-10-01,485,152,90
2012-08-01,348,159,62
2013-07-01,47,44,27
2013-01-01,156,64,53
2013-08-01,180,43,52
2012-01-01,196,109,40
2013-11-01,88,49,25
2012-05-01,140,33,41
2013-05-01,38,39,23
2013-01-01,83,24,24
2012-02-01,133,11,46
2012-03-01,288,97,43
2012-08-01,132,33,50
2013-01-01,207,45,44
2013-09-01,238,106,37
2012-01-01,184,68,52
2012-04-01,132,24,33
2012-08-01,330,81,63
2012-07-01,136,72,57
2013-07-01,98,34,19
2012-02-01,227,103,37
2013-01-01,196,49,59
2013-03-01,225,84,51
2013-09-01,585,204,127
2012-12-01,180,64,67
2012-12-01,100,-3,70
2013-11-01,290,153,31
2012-10-01,200,108,44
2012-08-01,99,17,49
2012-04-01,64,37,46
2012-05-01,125,30,46
2013-05-01,283,137,32
2013-05-01,94,27,21
2012-10-01,107,1,63
2013-05-01,27,-12,51
2013-08-01,260,33,136
2013-08-01,79,33,21
2012-07-01,202,85,62
2012-02-01,100,26,23
2012-01-01,278,105,55
2013-01-01,223,92,62
2012-05-01,204,130,53
2012-10-01,98,11,22
2012-08-01,269,33,68
2012-11-01,80,14,31
2013-05-01,520,282,92
2012-12-01,188,105,48
2012-08-01,311,116,62
2012-10-01,124,15,25
2012-12-01,84,-8,59
2012-10-01,49,9,15
2012-02-01,215,76,39
2012-02-01,118,43,24
2012-08-01,87,20,21
2013-05-01,319,170,36
2012-01-01,190,58,56
2012-05-01,82,35,36
2012-03-01,173,98,42
2013-08-01,47,31,16
2013-04-01,497,201,39
2013-09-01,91,32,28
2013-05-01,194,81,47
2013-01-01,225,66,63
2012-01-01,86,24,24
2013-08-01,67,5,15
2012-06-01,125,-1,68
2013-08-01,56,24,22
2012-01-01,180,18,61
2012-02-01,305,179,121
2012-10-01,95,-16,46
2012-12-01,274,146,52
2012-05-01,165,43,45
2012-08-01,275,102,155
2012-02-01,145,46,74
2012-01-01,112,1,40
2012-07-01,296,108,45
2012-02-01,111,7,84
2013-05-01,567,281,115
2012-12-01,316,120,46
2013-03-01,653,245,107
2013-09-01,571,184,115
2013-02-01,107,33,28
2012-02-01,113,0,101
2012-10-01,115,18,41
2013-10-01,316,133,52
2012-02-01,208,35,61
2013-05-01,42,41,17
2013-05-01,92,45,22
2013-09-01,70,45,20
2013-08-01,458,124,45
2013-09-01,233,114,50
2012-10-01,42,4,19
2013-05-01,59,30,17
2013-08-01,81,7,35
2012-02-01,114,27,27
2012-02-01,39,2,23
2013-08-01,124,38,41
2012-03-01,293,83,38
2012-10-01,186,58,52
2013-01-01,287,181,99
2012-03-01,272,80,39
2013-08-01,204,47,48
2012-04-01,128,16,56
2012-02-01,202,69,38
2013-03-01,122,34,37
2012-12-01,191,56,50
2012-05-01,269,122,53
2012-08-01,118,29,51
2013-03-01,274,117,116
2013-05-01,121,49,48
2012-07-01,188,76,62
2013-05-01,182,53,53
2012-10-01,198,80,61
2012-02-01,55,18,24
2013-09-01,211,133,52
2013-09-01,320,142,123
2013-10-01,125,41,44
2013-10-01,509,124,97
2013-09-01,227,111,37
2012-05-01,131,20,57
2012-07-01,135,82,63
2013-01-01,465,168,87
2012-02-01,497,219,92
2012-01-01,146,89,61
2013-10-01,289,103,118
2012-02-01,217,122,41
2012-04-01,135,-3,57
2012-11-01,69,6,21
2012-05-01,184,53,42
2013-08-01,58,28,24
2013-05-01,113,36,20
2012-10-01,275,110,87
2012-05-01,201,135,46
2013-08-01,70,35,22
2012-01-01,163,20,49
2012-11-01,90,20,40
2013-02-01,598,136,101
2012-12-01,74,-10,46
2012-03-01,103,27,45
2012-10-01,201,107,40
2012-03-01,153,-26,78
2012-01-01,279,183,112
2012-07-01,123,-1,48
2012-04-01,113,59,40
2012-01-01,122,30,23
2012-05-01,257,101,58
2013-03-01,527,421,115
2013-10-01,55,29,20
2012-10-01,170,45,44
2013-11-01,64,-5,34
2012-01-01,264,64,59
2012-12-01,92,18,55
2013-02-01,306,131,113
2012-02-01,184,83,43
2012-05-01,176,41,56
2012-08-01,69,7,40
2012-02-01,64,18,22
2012-01-01,88,30,24
2013-09-01,90,35,36
2012-12-01,70,20,20
2012-09-01,99,-6,42
2013-09-01,136,36,40
2013-02-01,84,-16,44
2013-09-01,314,100,93
2013-03-01,205,125,54
2013-01-01,145,51,45
2012-12-01,198,-162,132
2012-03-01,120,61,34
2012-02-01,55,26,22
2013-01-01,146,51,41
2012-02-01,178,32,52
2013-05-01,75,50,20
2013-08-01,726,317,100
2012-08-01,220,30,42
2012-02-01,113,16,44
2012-04-01,131,14,45
2013-09-01,88,33,21
2012-02-01,255,99,91
2012-11-01,31,27,21
2012-04-01,185,41,41
2012-06-01,92,-14,90
2012-01-01,74,16,25
2012-10-01,188,81,49
2013-12-01,653,300,147
2013-08-01,52,8,18
2013-02-01,244,104,54
2013-03-01,543,618,131
2012-05-01,98,21,24
2012-07-01,77,26,23
2013-10-01,619,162,110
2012-12-01,96,38,44
2013-01-01,172,50,51
2012-11-01,148,26,48
2012-02-01,100,46,26
2013-04-01,113,55,42
2012-12-01,500,182,97
2012-04-01,108,13,114
2013-04-01,197,68,39
2013-06-01,211,56,39
2013-09-01,169,29,74
2012-10-01,76,3,23
2013-02-01,96,17,28
2012-04-01,181,60,87
2012-01-01,118,-4,63
2012-10-01,166,47,44
2012-02-01,103,2,58
2013-03-01,131,64,33
2013-08-01,67,28,22
2013-04-01,243,57,59
2013-04-01,225,66,41
2012-07-01,206,68,51
2012-08-01,144,25,61
2013-09-01,206,95,43
2012-10-01,94,26,26
2013-04-01,612,492,127
2012-03-01,121,42,40
2013-10-01,336,119,82
2012-07-01,178,28,62
2013-08-01,23,14,19
2012-04-01,180,40,49
2012-11-01,350,101,59
2013-01-01,193,92,44
2013-01-01,132,77,40
2012-11-01,73,19,21
2012-08-01,157,71,39
2013-09-01,141,31,40
2013-09-01,242,31,110
2013-02-01,95,49,22
2013-06-01,159,77,37
2013-01-01,463,186,39
2012-01-01,145,56,52
2013-07-01,61,35,34
2012-12-01,192,44,44
2013-08-01,338,406,148
2012-08-01,260,95,62
2013-09-01,272,65,58
2012-12-01,289,335,151
2012-12-01,145,26,59
2012-11-01,276,111,104
2012-10-01,158,63,38
2012-08-01,638,198,147
2012-02-01,199,72,52
2013-05-01,597,267,102
2012-04-01,110,35,33
2013-07-01,67,27,32
2012-08-01,292,28,129
2013-04-01,150,52,40
2012-06-01,66,9,36
2012-08-01,280,27,70
2012-02-01,107,7,41
2013-01-01,298,107,127
2012-12-01,118,61,40
2012-08-01,271,19,81
2013-01-01,132,47,46
2013-04-01,200,78,39
2012-03-01,108,43,40
2013-07-01,574,283,125
2013-05-01,242,118,29
2012-07-01,282,15,145
2013-01-01,284,107,49
2012-04-01,93,52,47
2012-02-01,110,14,24
2013-04-01,83,51,23
2013-10-01,326,158,40
2012-10-01,273,83,44
2012-11-01,93,10,45
2013-05-01,498,261,92
2012-07-01,124,14,35
2012-11-01,89,33,20
2013-02-01,144,53,25
2012-01-01,35,14,19
2012-08-01,737,234,156
2012-07-01,209,73,65
2012-01-01,122,4,62
2012-08-01,329,125,67
2013-01-01,447,99,87
2013-07-01,75,8,33
2013-05-01,97,54,33
2013-02-01,572,557,115
2013-08-01,373,150,64
2012-08-01,41,9,16
2013-01-01,159,37,55
2013-10-01,306,156,43
2012-09-01,100,9,45
2012-02-01,225,76,36
2012-12-01,146,30,40
2012-04-01,124,20,38
2012-01-01,71,24,21
2012-06-01,158,3,71
2012-06-01,123,-5,45
2012-10-01,271,64,48
2012-02-01,105,8,45
2012-03-01,103,19,38
2012-11-01,76,-6,43
2013-06-01,64,0,51
2012-11-01,79,54,21
2013-03-01,222,125,110
2012-01-01,196,84,40
2012-11-01,147,112,41
2012-10-01,47,4,23
2013-02-01,301,127,72
2013-01-01,298,140,45
2012-11-01,81,29,18
2013-03-01,230,124,110
2013-01-01,68,2,43
2012-12-01,196,38,47
2013-02-01,229,93,82
2012-02-01,96,29,24
2013-05-01,120,40,46
2012-02-01,177,46,49
2012-05-01,98,6,45
2012-07-01,301,100,45
2012-02-01,123,37,29
2012-03-01,189,38,42
2012-09-01,172,13,82
2013-02-01,287,121,30
2012-02-01,63,43,24
2012-03-01,94,1,25
2012-11-01,73,9,21
2012-10-01,217,36,66
2013-02-01,224,101,75
2012-02-01,171,53,72
2013-05-01,83,55,24
2012-02-01,122,43,48
2012-02-01,174,14,38
2012-02-01,122,-4,37
2012-02-01,117,33,43
2012-08-01,40,17,19
2013-05-01,53,31,17
2012-12-01,129,37,33
2012-08-01,60,18,20
2013-01-01,125,61,38
2013-05-01,117,43,21
2013-09-01,233,99,40
2012-02-01,197,80,35
2013-04-01,280,139,57
2012-01-01,262,112,100
2012-02-01,131,36,46
2012-03-01,273,96,95
2013-01-01,150,47,26
2012-09-01,179,2,46
2013-06-01,490,150,110
2012-07-01,158,16,63
2013-09-01,333,122,60
2013-07-01,611,334,157
2012-08-01,114,7,44
2013-05-01,288,90,69
2013-10-01,72,25,40
2013-05-01,604,311,90
2012-05-01,204,40,59
2012-06-01,124,16,44
2012-09-01,240,20,44
2012-07-01,200,23,54
2013-05-01,191,63,40
2012-07-01,220,76,53
2012-12-01,68,19,18
2013-10-01,346,220,138
2012-12-01,74,21,28
2013-05-01,186,38,55
2012-12-01,157,27,43
2012-08-01,323,84,64
2012-03-01,101,-1,37
2013-05-01,131,42,42
2012-03-01,184,42,74
2013-02-01,168,42,44
2012-03-01,112,-29,58
2012-04-01,109,36,32
2012-05-01,118,33,42
2012-05-01,118,33,44
2013-07-01,77,21,44
2013-01-01,353,151,86
2012-04-01,72,-16,43
2013-01-01,120,37,40
2013-10-01,300,229,125
2012-08-01,92,21,36
2013-01-01,168,38,52
2012-02-01,131,8,52
2013-05-01,195,58,48
2012-07-01,282,78,97
2013-05-01,96,29,21
2013-10-01,577,190,131
2013-10-01,236,91,41
2012-03-01,188,36,45
2012-05-01,91,21,23
2012-07-01,33,13,11
2012-02-01,201,12,114
2013-08-01,545,249,131
2013-03-01,781,276,159
2012-03-01,173,45,42
2012-01-01,142,63,46
2012-10-01,97,5,24
2012-12-01,296,106,65
2012-01-01,146,13,48
2012-05-01,272,132,60
2013-01-01,489,116,125
2012-04-01,165,41,50
2012-03-01,166,74,29
2012-10-01,319,93,60
2012-03-01,121,72,34
2013-01-01,453,104,90
2012-04-01,89,-8,45
2013-09-01,236,89,56
2012-02-01,128,33,52
2012-02-01,249,114,36
2012-08-01,86,26,45
2012-03-01,115,31,38
2013-11-01,214,94,54
2012-02-01,179,62,39
2012-10-01,72,38,22
2012-10-01,172,73,54
2012-10-01,48,-11,21
2013-02-01,262,115,61
2013-01-01,216,54,58
2012-11-01,89,38,27
2012-05-01,81,19,37
2012-01-01,186,80,37
2012-08-01,315,175,156
2012-02-01,133,32,28
2013-04-01,127,49,35
2013-04-01,55,60,14
2012-04-01,106,48,29
2012-11-01,69,17,20
2013-07-01,96,37,18
2013-05-01,541,224,120
2012-02-01,118,39,26
2013-05-01,69,44,22
2012-01-01,279,133,95
2012-02-01,100,-14,79
2012-02-01,301,134,102
2012-02-01,171,72,98
2012-11-01,59,-5,22
2013-08-01,67,15,14
2012-01-01,122,78,45
2013-09-01,154,47,46
2012-12-01,166,-5,66
2012-05-01,110,38,23
2012-10-01,199,38,59
2013-05-01,204,115,42
2012-12-01,203,30,44
2012-08-01,90,29,47
2012-01-01,251,89,41
2012-11-01,70,19,40
2012-11-01,121,29,29
2012-03-01,122,-1,78
2012-10-01,36,5,12
2013-01-01,323,146,74
2013-09-01,134,25,36
2012-08-01,71,19,22
2013-04-01,137,52,38
2012-08-01,235,89,45
2013-05-01,56,53,19
2013-05-01,108,39,41
2012-04-01,122,2,52
2013-03-01,618,191,110
2013-05-01,62,33,35
2013-09-01,289,111,43
2013-07-01,104,26,18
2012-02-01,171,45,60
2013-12-01,85,19,32
2013-09-01,234,38,59
2013-05-01,208,38,56
2013-05-01,477,259,87
2012-04-01,282,103,54
2012-04-01,110,22,36
2012-08-01,239,13,62
2013-12-01,131,23,33
2013-02-01,133,46,44
2012-11-01,53,2,23
2012-04-01,116,27,30
2012-08-01,69,19,23
2013-01-01,430,146,92
2012-09-01,132,37,37
2013-03-01,196,42,55
2013-09-01,84,38,30
2013-12-01,309,144,64
2012-03-01,130,-14,78
2012-11-01,83,21,20
2012-08-01,285,175,45
2012-10-01,64,0,44
2012-04-01,123,24,41
2013-01-01,248,121,97
2013-10-01,197,59,60
2013-02-01,345,133,57
2013-09-01,303,101,56
2013-08-01,323,126,67
2012-12-01,206,93,42
2013-02-01,98,8,26
2012-02-01,190,54,46
2013-05-01,85,53,17
2012-08-01,511,212,103
2012-06-01,174,72,53
2012-11-01,130,23,22
2012-08-01,57,11,22
2012-02-01,111,34,43
2012-04-01,174,102,38
2013-01-01,296,137,156
2012-10-01,67,-15,15
2012-10-01,157,28,43
2012-01-01,73,25,20
2012-12-01,116,17,34
2012-03-01,98,57,29
2012-05-01,188,35,60
2012-02-01,144,65,53
2013-01-01,307,77,114
2013-02-01,83,-3,25
2013-01-01,284,143,54
2012-12-01,123,17,37
2012-08-01,215,120,45
2012-08-01,308,119,63
2012-11-01,123,20,40
2012-02-01,119,18,57
2012-04-01,101,-253,106
2013-03-01,150,-3,101
2012-11-01,75,17,26
2012-01-01,151,52,45
2012-11-01,79,27,21
2012-03-01,153,20,46
2012-04-01,46,9,34
2013-02-01,131,59,35
2012-08-01,59,15,21
2013-02-01,109,40,45
2013-01-01,471,142,87
2013-05-01,503,247,101
2013-04-01,103,53,33
2013-08-01,61,36,17
2013-09-01,73,40,18
2012-08-01,174,42,67
2013-10-01,317,112,76
2013-03-01,153,67,42
2013-05-01,126,36,40
2013-10-01,217,97,45
2013-04-01,92,51,21
2013-11-01,473,224,94
2012-01-01,187,92,36
2012-08-01,165,42,45
2013-10-01,234,127,57
